Item Code,Item Name,Retail Price,Cost,Category
4800047841705,ZONROX COLORSAFE 1000ML,70,65,Others
810077672,ALIBABA SWEET CORN FLAVOR,12,11,SNACKS
8996001338063,FRES BARLEY,35,30,Others
4808680000000,BEST FOODS MAYO MAGIC,25,20,Others
4800017911100,COARSE IODIZED SALT 500G,18,15,Condiments
9310730000000,JACK DANIEL`S WHISKEY COLA 330ML,253,250,BEVERAGES
8997033170140,ALICE CHOLOCOLATE STICK 4OG,12,9.5,Others
4900004590124,PEACOCK  CANE VINEGAR 375ML,15,13,Condiments
4806026371027,LAY`S CLASSIC AND BARBEQUE,270,260,SNACKS
8090001682543,PEACOCK VINEGAR 375ML,17,15,Condiments
7622201511395,CADBURY SHOTS 39.6G,25,21,SNACKS
8090001704184,MISS-MI PANCIT CANTON,48,45,Others
1234570042880,SUNRISE CORN COFFEE,52,50,Others
1234602877596,TITA LUNA`S NATIVE COFFEE 250G,95,90,Others
475552469,MAIS PINO,36,32,Rice
4800217091022,ROYAL BLACK BEANS,28,27,Condiments
4807770270024,LUCKY ME CHICKEN,10,9,Instant Noodles & Canton
772844707,SIOMAI,20,18,Others
4800888147240,CLOSE UP GREEN,9,8,Others
4800365881742,COOKIES 28G,7,5,Others
4800611546760,COBRA ENERGY DRINK 350ML,25,22,BEVERAGES
748485401621,BIRCH TREE CHOCO,10,9,Milk Powder
4800194105972,OISHI CARAMEL POPCORN 60G,17,14,SNACKS
429719475,YEAST,2,1,Others
7622300601782,TANG MANGO,20,19,Others
4800194136648,OISHI FISHDA 22G,7,6,SNACKS
4800092331909,DING DONG HOT & SPICY,23,21,Others
8885013130485,AICE COFFEE CRISPY,20,19,Others
4801688103726,REGENT GOLDEN SWEET CORN 60G,18,15.5,SNACKS
4800092331114,MILKEE POLVORON,24,17,SNACKS
4801981127177,COCA-COLA SWAKTO,15,11,BEVERAGES
8998866606851,WINGS SOLVE FLORAL FRESH,6,5,Others
684817531,COLORING,1,1,Condiments
4800092333033,DINGDONG SNACK MIX 26,10,9,SNACKS
580809482,MONGGOS 1/2 KILO,43,35,Others
881390793,CELLOPHANE TINY NIPIS,18,13,Others
4800092333286,HI-HO SWEET CHILI,12,10,Others
4801958846100,AJINOMOTO GINISA MIX 8G,45,40,Condiments
4800092111389,BUDDY CRACKERS,57,50,SNACKS
676232247,MITCHY`S BREADHOUSE STONE BREAD,25,20,SNACKS
9556771006549,CULTURE BLENDS CHOCO MOCHA 27G,8,7,Others
4800344040122,SILVER SWAN BLACKBEANS 100G,15,13,Others
181966319,CELLOPHANE 2X10,15,10,Others
131624933,EVEREADY DOUBLE AA,48,45,Others
4801668100264,MANGTOMAS,40,34,Others
6942836703226,HERSHEY`S KISSES CREAMY MILK CHCOLATE,58,45,SNACKS
4800092771187,FUNKY CHEESE,7,6,SNACKS
4801010524502,JOHNSON`S ACTIVE KIDS SHINY DROPS,6,5,Others
4800249006636,SAN MARINO CHILI CORNED TUNA 150G,39,35,Tuna
4902430694612,OLAY NATURAL AURA PINKISH GLOW,17,15,Others
6942836704117,HERSHEY`S CLASSIC MILK CHOCOLATE 36G,50,48,SNACKS
6942836703288,HERSHEY`S KISSES CREAMY MILK CHOCOLATE WITH ALMONDS 36G,55,48,SNACKS
4806512270278,MOJITOS GOLD AGABE,375,305,BEVERAGES
408155237,TANDUAY LIGHT 750ML,1235,1130,Hard Liquor
536350639,SODA CANDY,5,4,SNACKS
165423650,SNAKE FRUITS SYRUP,5,4,SNACKS
4800528456282,HOBE BIHON,37,30,Others
4800488960201,CHARMEE DRY NET,26,25,Others
785573700,MITCHY`S PANDESAL,25,22,SNACKS
4800194179881,OISHI MARTY`S CRACKLINGS PLAIN SALTED 90G,23,18.25,SNACKS
506553837,PALMOLIVE PINK,7,6,Others
4800092330452,SINBAD GREEN PEAS,19,18,SNACKS
4800016661006,JACK `N JILL ROLLER COASTER CHEDDAR CHEESE 24G,8,6,SNACKS
584995250,MONGGOS 1/4 KILO,22,15,Others
725263820,MITCHY`S SPANISH BREAD,25,22,SNACKS
591662173,MITCHY`S RAINBOW BREAD,25,22,SNACKS
4800344004629,SILVER SWAN 1 LITER,48,45,Condiments
984149544,ONION RINGS,23,20,Others
4807770000000,LUCKY ME SPICY LABUYO BEEF,10,9,Instant Noodles & Canton
8803120000000,SODA JELLY,5,4,SNACKS
4809013526325,MR. GULAMAN GREEN,16,15,Others
209245545,MIGHTY 1/2 RM,633,535,Others
8410128100155,PASCUAL YOGURT NON-FAT STRAWBERRY 100G,30,28,Others
4800194106696,OISHI POTATO FRIES BARBIECUE 50G,15,12.75,SNACKS
415311746,TOY CANDY,5,4,SNACKS
8886015401030,ARNOTT`S NYAM NYAM CHOCOLATE 25G,17,14,SNACKS
353285872,PAMINTA 1 DOZ,10,10,Condiments
4809014492063,GOOD MORNING,18,15,SNACKS
4800092660252,KRIM STIX CHOCO STRAWBERRY,30,20,Others
4806018403729,WHATTA TOPS CHOCOLAHAT 350G,78,65,SNACKS
328508224,FLANAX FORTE,25,20,Others
4800047840265,ZONROX,45,40,Others
4806504172108,MULTIWARES,48,40,Others
4806517042122,GOYA MILK CHOCOLATE 12G,12,11,SNACKS
668419303,KOPIKO BLANCA SINGLE 1 DOZ,100,90,Others
4800110068923,ROYAL ELBOW MACARONI 400G,65,60,Pasta
4800110068909,ROYAL ELBOW MACARONI 1KG,110,105,Pasta
4809014492070,C-2 ICE TEA,18,15,SNACKS
4800110069319,WHITE KING FIESTA 1.7KG,146,140,Pasta
748485160078,HUNT`S BAKED BEANS 175G,24,22,Others
4800088168557,VIRGINIA EVERYDAY SPAGHETTI,210,190,Others
4800888607683,LADY`S CHOICE REAL MAYONAISE WITH FREE BIOKIPS,388,380,Others
421496140,EVEREADY BATTERY AAA,60,55,Others
4806521329776,MASTER COCO,10,9,SNACKS
4800070000000,CLEENE COTTON 15G,10,9,Others
565699763,CHOCO GLOBO,5,4,SNACKS
789661052,CLOSE UP MENTHOL FRESH 1/2 ODZ,47.5,46,Others
750515021600,M.Y SAN GRAHAMS CHOCOLATE GRAHAMS 225G,50,45,SNACKS
8410130000000,PASCUAL YOGURT ORIGINAL MANGO 100G,23,20,Others
142654584,MAROT,50,50,Others
340316400,MILK TEA JELLY,5,4,SNACKS
445942244,3RD CLASS FLOUR,43,42,Others
658332469,CELLOPHANE 2 1/2X10,12,13,Others
337598855,MITHY`S BREADHOUSE STAR BREAD,25,20,SNACKS
4800103342184,BABBLE JOE RED,19,18,Others
4806519012420,GENREV L&B ALAMANG 260G,33,31,Others
164828309,3RD CLASS 1/2 KILO,22,21,Others
9556770000000,CULTURE BLENDS WHITE COFFEE,8,7,Others
420903806,NESCAFE 3N1 SINGLE 1 DOZ,95,90,Others
540563445,HBW 9801,8,7,Others
4800406020727,NECO VANILLA 60ML,25,20,Condiments
4800888146830,SUNSILK STRONG & LONG 180ML,124,120,Others
4800888133519,CLEAR ANTI DANDRUFF SCALP CARE SHAMPOO 170ML,149,145,Others
4800818826016,OTSO,55,53,Others
397300227,PAMENTA 1 DZ,10,9,Others
4800190000000,OISHI CHEESE CLUBS 23G,7,6,SNACKS
827112604,TUNGKOY,26,25,Condiments
914646369,CLOSE UP  RED HOT 1 DOZ,95,90,Others
286602989,RC 8OZ 1 CASE,190,180,BEVERAGES
4806534229391,OLLIE LOLLIPOP,135,130,SNACKS
4800888250506,LADY`S CHOICE PROMO,60,55,Others
4806502163962,SANICARE BABY WIPES IT`S PLAYTIME 15 SHEETS,31,30,Others
849130835,NATA,28,24,Others
898323315,CHLORINE 1/4 KILO,25,24,Others
923981381,SWORDSMAN 1 CASE,740,720,Hard Liquor
4806517043686,GOYA DARK CHOCOLATE 12G,12,11,SNACKS
4800060075408,PURITY COTTON 45G,31,30,Others
4806517040029,KNICK KNACKS CHOCOLATE 50G,15,13,SNACKS
4806517040043,KNICK KNACKS MILK 50G,15,13,SNACKS
4800406020390,NECO LEMON 60ML,24,20,Others
748485401751,BIRCH TREE ADULT BOOST 300G,115,110,Milk Powder
4800888149510,CLEAR MEN COOL SPORT MENTHOL 170ML,163,160,Others
834429118,KOPIKO BLANCA TWIN 1 CASE,1463,1350,Others
4003084881608,TROLLI GUMMI LUNCH,75,72,Others
4806050000000,TIGER BALL JAM,135,130,SNACKS
454329147,CAR CANDY,10,9,Others
6971630000000,CHOCOLATE AND BISCUIT CAR CANDY,290,285,SNACKS
376535868,C4 1/2 KILO,20,18,Rice
785812788,SWORDSMAN 1/2 CASE,362.5,725,Hard Liquor
554079262,TOY CAR CHOCOLATE,10,9,Others
428135440,BOTTLE CANDY,135,130,SNACKS
4902430222891,SAFEGUARD PURE WHITE 175G,63,60,Others
4902430902571,SAFEGUARD ARCTIC FRESH 175G,63,60,Others
4800888154354,DOVE STRAIGHT & SILKY 170ML,145,140,Others
4800888154330,DOVE NOURISHING OIL CARE 170ML,145,140,Others
4902430674034,SAFEGUARD FLORAL PINK WITH ALOE 175G,63,60,Others
4800361392976,NIDO FORTIGROW 1.2KG,684,680,Milk Powder
4800060000000,PURIFY COTTON 50 BALLS,26,20,Others
653743030,EILAF GOLD,5,4,SNACKS
4800080000000,ERINE`S HOT IN SPICY 200G,24,23,Others
754917035,BEST FOOD MAYO MAGIC 1 KILO,240,240,Others
671316639,CLOSE UP MENTHOL FRESH 1 DOZ,95,90,Others
680834515,PEPSI LITRO 1 CASE,385,365,BEVERAGES
4902430841399,SAFEGUARD LEMON FRESH 175G,63,60,Others
4800060906092,PURITY COTTON PADS 40 SQUARE PADS,35,30,Others
4806506315695,TWINS LAMPIEN XXXL 38+2 PADS,366,360,Others
4902430615204,PAMPERS BABY-DRY XL 40 DIAPERS,542,540,Others
4800888158994,AXE DARK TEMTATION 25ML,61,60,Others
4800888154347,DOVE INTENSE REPAIR 170ML,145,140,Others
4800050000000,ZONROX FLORAL 250ML,18,17,Others
4800410000000,NECO ORANGE,24,20,Condiments
4809050000000,GIANT CHOCO GLOBO,135,130,SNACKS
9300830000000,AXE GOLD TEMTATION 135ML,197,195,Others
4806521322524,CHAM COOL JELLY,5,4,SNACKS
4902430615440,PAMPERS BABY-DRY L 46 DIAPERS,542,540,Others
4800888140869,SUNSILK SMOOTH & MANAGEABLE 180ML,124,120,Others
6942836703615,HERSHEY`S KISSES COOKIES `N CREME 36G,55,49,SNACKS
4806502163979,SANICARE BABY WIPES 35 SHEET,51,49,Others
4800520000000,MARKENBURG MARSMALLOWS 130G,38,35,SNACKS
6972750000000,BOTTLED CANDY,5,4,SNACKS
8995230000000,LOLA REMEDIOS,13,12,Others
4800047841729,ZONROX COLORSAFE 225ML,25,18,Others
4800142113622,THE BAR GREEN GRAPE 700ML,110,89.5,Hard Liquor
4806507861832,MCMASTER BIGTOOTH CANDY,90,80,SNACKS
493514336,YAKULT,11,10,Others
7622300000000,TANG ORANGE,20,20,Others
410544885,PAMINTA,1,1,Condiments
427045672,MITCHY`S HOPIA,25,22,SNACKS
356212089,GUMMY JAM,5,5,SNACKS
314068594,CELLOPHANE 3X16,30,25,Others
144855746,BOMBAY 1/2 KILO,85,160,Condiments
8886470000000,PRINGLES ORIGINAL 42G,35,30,SNACKS
4801690000000,REGENT TEMPURA,20,19,SNACKS
9555510000000,JERSEY EVAPORADA 370ML,30,26,Evaporated Milk
6942840000000,HERSHEY`S COOKIES `N CREAM,40,38,SNACKS
8886020000000,ARNOTTS NYAM NYAM STRAWBERRY,17,15,SNACKS
4713390000000,DINOSAURS STAINLESS,10,9,Others
695260178,STAR U.S.A,20,19,Others
465102764,HERSHEY`S COOKIES `N CREME,14,12,Others
4800220000000,CLOVER CHEESIER 85G,33,31,SNACKS
4800110000000,WHITE KING FIESTA SWEET SPAGHETTIPID 850G,85,80,Pasta
4800047840289,ZONROX LEMON 250ML,18,18,Others
4806026201973,CLARA OLE CARBONARA PASTA SAUCE,40,36,Sauces & Gravy
4800047840036,ZONROX BLEACH ORIGINAL 250ML,18,17,Others
4800611223579,COBRA +PLUS SMART 350ML,25,23,BEVERAGES
4806521790750,TATTOOS,95,80,SNACKS
4801981118502,COCA-COLA MISMO,22,16,BEVERAGES
4800086034670,CORNETO VANILLA ICE CREAM,25,20,SNACKS
8850006325216,COLGATE MAXIMUM CAVITY PROTECTION,9,8,Others
4902430583183,ARIEL WITH DOWNY FLORAL PASSION,15,14,Others
4902430401845,DOWNY SUNRISE FRESH,7,5,Others
660872387,SWAK 1 DOZ,144,130,Milk Powder
9000000000000,MAGNUM CLASSIC BELGIAN CHOCOLATE,65,50,SNACKS
4902430495042,SAFEGUARD CLASSIC BEIGE 85G,39,35,Others
4800016628283,JACK `N JILL MINI CHOCOLATE PRETZELS 28G,8,6,SNACKS
4902430640053,ARIEL SUNRISE FRESH 45G,9,8,Others
4800086049155,SELECTA CREAMDAE COOKIES&CREAM 60ML,10,9,SNACKS
4800016110528,CHICHARRON NI MANG JUAN ESPEYAL SUKA`T SILI 90G,21,18,SNACKS
4800344001925,SILVER SWAN TOYO SACHET 1 DOZ,24,22,Condiments
4806020491509,BARETA FABRIC CONDITIONER,18,17,Others
4806504710911,MEGA CORNED SARDINES 155G,17,13,Tuna
4800086045751,SELECTA PINIPIG CHOCOLATE 60ML,16,15,SNACKS
750309437,TAHOP 1/2 SACK,400,380,Others
4800092771279,FUNKY SWEET CHEDDAR,7,5,Others
4800047840043,ZONROX ORIGINAL,10,9,Others
224037086,PORK CHORIZO 1,100,98,Others
902675508,ENERGEN CHOCOLATE 1 DOZ,100,90,Others
4800024583871,DEL MONTE MR. MILK GREEN APPLE 100ML,60,52,Yogurt
4800365101208,SUPER CRUNCH1,10,9,Others
636436359,SAN MIGUEL LIGHT PLAIN 1 CASE,965,920,BEVERAGES
732481035,CLOSE UP RED HOT 1/2 DOZ,47.5,46,Others
643358329,INDIAN 25KLS,980,900,Rice
267671173,CELLOPHANE MEDIUM,45,39,Others
443737942,QUICKCHOW CHICKEN 1 CASE,550,540,Instant Noodles & Canton
518032716,SULFATE 1 SACK,900,800,Others
413207222,QUICKCHOW BEEF 1 CASE,550,540,Instant Noodles & Canton
471322208,ESTER 24D,350,380,Others
240172370,DUTCHMILL SUPERFRUITS 180ML,28,25,BEVERAGES
4806532070629,PACIFIC SUNFISE OIL,160,157,Others
551111802,YOUNG`S TOWN 1 DOZ,252,250,Sardines
861006382,ROYAL 1.5 BY CASE,715,705,BEVERAGES
246355600,THE BAR,1300,1200,Others
4809010000000,THUMB TACKS NO. 111,10,9,Others
4800086047519,SELECTA MELON SLICE 60ML,10,9,SNACKS
31146270606,SHIN CUP,65,62,Others
338018213,SPRITE BOTTLE,12,10,Others
4806530000000,CHAM ORANGE,10,9,BEVERAGES
8410030000000,ALFONSO 1 LIGHT 70CL.,268,260,Hard Liquor
4800100000000,BUBBLE JOE PINK,19,18,Others
4800140000000,EMPERADOR LIGHT 750ML,118,110,Hard Liquor
4800320000000,KENDIMINT 50`S,48,40,SNACKS
8410028900091,ALFONSO LIGHT 1L,336,228,Hard Liquor
300277778,HEAD & SHOULDERS SMOOTH & SILKY 1 DOZ,78,70,Others
797818021,PEPSI MEGA 1 CASE,285,265,BEVERAGES
974132393,C2 SOLO 1 CASE,320,300,BEVERAGES
4801010105107,JOHNS0NS POWDER 50G,28,24,Others
4800250000000,BIGTIME NEGOSYO CHEESE 165G,36,35,Cheese
4800888169709,SUNSILK STRONG & LONG 15ML,6,5,Others
4902430327428,SAFEGUARD ARCTIC FRESH 60G,22,19,Others
4800016627286,JACK `N JILL MILKY KNOTS 28G,8,6,SNACKS
4902430800846,TIDE 1,15,11,Others
4800092332982,DINGDONG 30G,10,9,Others
237670311,MAIS PINO 1/2 SACK,875,870,Rice
4807770100963,EGGNOG,54,52,Others
796700441,BANAY YELLOW,1100,900,Others
292099812,SHOTGUN JUICE,5,4,Others
4800016666421,PIATTOS SPICY CHEESE,34,30,Others
442874564,DUTCHMILL ORANGE 180ML,28,25,BEVERAGES
4800092551840,FUDGEE BARR DURIAN,74,65,SNACKS
4800016552120,NISSIN CUP NOODLES CHICKEN FLAVOR ,23,20,Instant Noodles & Canton
802256307,MAIS DAGKO 1 SACK,1700,1650,Rice
4800016552113,NISSIN CUP NOODLES SEAFOODS FLAVOR,23,20,Instant Noodles & Canton
4800016552137,NISSIN CUP NOODLES BATCHOY FLAVOR,23,20,Instant Noodles & Canton
4800016475016,X.O COFFEE CANDY 175G,40,35,SNACKS
173570703,INTEGRA 2000,35,30,Others
4800016552106,NISSIN CUP NOODLES BEEF FLAVOR,22,20,Instant Noodles & Canton
4800016551857,NISSIN CUP NOODLES SPICY SEAFOODS FLAVOR,22,20,Instant Noodles & Canton
654677399,PEPSI 8 ONZ 1 CASE,190,170,Others
923354646,PEPSI LITRO BOTTLE,385,380,BEVERAGES
4800361420167,NESCAFE CAFE CREATIONS STRAWBERRY LATTE 32G,12,10,Others
4800488958604,CHARMEE PANTYLINERS GO GIRL,12,10,Others
4801688119925,TEMPURA 20S,20,19,SNACKS
4800340000000,SILVER SWAN SUKANG PUTI 385ML,22,20,Condiments
4809011611160,CHICKEN NUGETS,118,65,Others
839306115,SODA BOTTLE CANDY,135,135,SNACKS
812528854,KLEENWRAP,80,75,Others
8998870000000,WINGS TOTAL CARE WITH FABCON,7,6,Others
4800270000000,QUACKER QUICK COOK 200G,43,40,Others
4800216121058,CHEEZY CORN CRUNCH CHEESY,50,47,SNACKS
4891210000000,OISHI PRAWN CRACKERS 24G,7,6,SNACKS
630903332,COKE 1.5 BY CASE ,716,682,BEVERAGES
784068220,SWAK 1/2 DOZ,68,136,Milk Powder
224644429,SPRITE 1.5 BY CASE,725,705,BEVERAGES
748485401515,BIRCH TREE FORTIFIED 700G,220,200,Milk Powder
748485401492,BIRCH TREE FORTIFIED 33G,11,8,Milk Powder
4800361388252,NESCAFE CLASSIC 1 BAG,115,100,Others
4800361419642,MAGIC SARAP 128G,65,63,Others
748485800431,ARGENTINA CORNED BEEF 150G,40,35,Corned Beef
4800092332630,DING DONG SWEET & SPICY,23,21,SNACKS
4803925033551,STING ENERGY DRINK,25,23,BEVERAGES
750929798,CREAMSILK 1 DZ,78,75,Others
868499735,COLGATE 1/2 DOZ,55,105,Others
4806520000000,YAHOO MOCHA FLAKES,14,13,SNACKS
8885013131925,AICE BLEUBERRY COOKIES,25,20,SNACKS
8934870000000,SURF FABRIC CONDITIONER LUXE PERFUME,6,5,Others
4806504713547,MEGA PRIME OYSTER SAUCE,6,5,Others
737904744,SUNSILK PINK 1 DOZ,74,70,Others
932655803,PINOY ICE POP,22,14,Others
257141887,DUTCHMILL SUPERFRUITS 90ML 1 PACK,48,45,BEVERAGES
839637405,ARIEL 1 DOZ,180,170,Others
251891408,SIOPAO CHICKEN ASADO (SM),15,13,SNACKS
162676207,BEEF CHORIZO,25,20,Others
873427299,COCA-COLA KASALO SIZE,35,30,BEVERAGES
4806524000252,ICE COLA,15,12,Others
4800110068886,ROYAL SPAG PASTA,110,100,Others
4800014141081,SUMMIT 500ML,15,10,Water
4806508361652,SUNRISE GUMMY,50,45,SNACKS
110570620,24D AMINE,280,300,Others
8996001350577,CAL CHEESE WAFER,50,48,SNACKS
48033640,CHAMPION PLATINUM,110,100,Others
750515000000,M.Y SAN GRAHAMS CRUSHED HONEY GRAHAMS 200G,44,40,SNACKS
4801010000000,JOHNSON`S BLOSSOM BABY SOAP 60G,17,16,Others
8996000000000,KOPIKO BLACK,8,7,Others
377074319,SUNSILK 1/2 DOZ,36,72,Others
4801960000000,VITSEN YELLOW,6,5,Others
4808887300086,PUREFOODS TENDER JUICY HOTDOG 230G,75,70,Others
4800092330667,HAPPY CLASSIC PEANUTS BBQ 100G,33,28.25,SNACKS
989129355,MARCA MANOK 25LKS,1120,800,Rice
440673512,DANGOTE PER KILO,43,35,Rice
635815856,HEAD & SHOULDERS 1/2 DOZ,38,72,Others
4800092110535,SUPERSTIX CHOCO FLAVOR,74,70,SNACKS
642996839,CURLS 1 DOZ,84,80,SNACKS
289809003,PANCIT CANTON KALAMANSI 1 DOZ,144,135,Instant Noodles & Canton
4806020422237,WINROX BLEACH ELEGANT BREEZE 250ML,16,15,Others
172575046,CELLOPHANE 1 1/2X10,12,10,Others
229611984,WHOLE CHICKEN,190,200,Fresh Meat & Fish
535982091,EGG KING,10,9,Instant Noodles & Canton
583156394,EMPTY SACK 50 PCS,700,650,Others
4800045350025,PRIDE WITH FABRIC CONDITIONER SAKURA BLOOM 500G,48,45,Others
652174419,STING,18,15,BEVERAGES
765816663,EC CHOCOLOTE,108,100,Others
4808887304060,PUREFOODS BEEFIES CHEESEDOG REGULAR 230G,61,60,Others
4800488069959,EQ PLUS ECONOMY & QUALITY SINGLE PACK,15,13,Others
164650576,ASIN 1 SACK,290,270,Others
327484717,LUCKY 7 SARDIENS,1850,1800,Others
185835570,CREAMSILK KEARATIN 1/2 DOZ,37,74,Others
8850010000000,COLGATE TRIPLE ACTION ORIGINAL MINT 2X120G,144,140,Others
4800888189806,SURF CHERRY BLOSSOM ,8,5,Others
4800011133331,EFICASENT OIL 50ML,48,55,Others
4806515161511,KERATIN PLUS GOLD BRAZILLIAN,7,5,Others
4806540000000,ONE OPTI COFFEE,230,220,Others
4800092330292,HAPPY CLASSIC PEANUTS WITH REAL GARLIC CHIPS 100G,33,28.25,SNACKS
445927694,WINGS 1 DOZ,72,70,Others
534523587,SPOON BY 1,2,1,Others
894314039,DANGOTE 25KLS,1020,830,Rice
4800888147288,CLOSE UP RED HOT 10G,8.5,8,Others
853873803,MINUTEMAID 1 BOX,95,78,Others
4808887010015,PUREFOODS CORNED BEEF 210G,110,90,Corned Beef
4808887304053,PUREFOODS BEEFIES HOTDOG REGULAR 230G,56,50,Others
4800092661204,KRIMSTIX COOKIES & CREAM,30,23,SNACKS
4808647010026,CHEEZ WHIZ ORIGINAL 210G,98,80,Cheese
4808887970456,PUREFOODS HONEYGLAZED CHICKEN TOCINO 220G,82,80,Others
4806020491431,BARETA KALAMANSI,18,17,Others
4808887300260,PUREFOODS TENDER JUICY CLASSIC HOTDOG 1KG,210,200,Others
4805358801875,MAGNOLIA REAL MAYONNAISE 80ML,35,30,Others
4808887304213,PUREFOODS TENDER JUICY JUMBO 20`S HOTDOG 1KG,226,220,Others
4805358810877,MAGNOLIA CREAMY CHICKEN SPREAD 80ML,37,35,Others
689123312,CHICKEN CHORIZO BIG,100,95,Others
4808887300826,PUREFOODS BEEFIES HOTDOG REGULAR 1KG,200,190,Others
4808887301731,PUREFOODS TENDER JUICY CHEESEDOG HOTDOG 230G,70,65,Others
881511717,STAR CHEESEDOG REGULAR 250G,78,75,Others
4808887302776,PUREFOODS BEEFIES CHEESEDOG REGULAR 1KG,215,210,Others
4808887304220,PUREFOODS TENDER JUICYCHEESEDOG JUMBO 20`S HOTDOG 1KG,226,200,Others
748485701387,555 TUNA SPICY PAKSIW 155G,29,28,Tuna
4801688120020,LABSTER 20S,20,19,SNACKS
4808887030778,PUREFOODS SHINESE STYLE LUNCHEON MEAT SULIT SAVER,163,160,Spam & Luncheon Meat
4800365881124,SUPER DELIGHTS CHOCOLATE CHIPS  COOKIES,95,90,SNACKS
431838860,KANDILA 100`S,150,145,Others
4806525661568,111 ALUMINUM FOIL (8CM X 8M),50,45,Others
4808650000000,EDEN ORIGINAL 430G,138,130,Cheese
4800092111945,HANSEL BUTTER SANDWCH 310G,57,51,SNACKS
4800092110511,HANSEL MILK,57,49,SNACKS
364676241,MAIS PINO 1 SACK,1750,1700,Rice
4800530000000,HOBE EXPRESS INSTANT PANCIT BIHON 65G,11,10,Instant Noodles & Canton
4800092112782,COMBI TRIPLE CHOCO,60,53,SNACKS
4800092111822,REBISCO CRACKERS PLAIN 330G,57,50,SNACKS
4800092551291,FUDGEE BARR MILK,76,64,SNACKS
165734771,NESCAFE CREAM WHITE 1 DOZ ,95,80,Others
4800092332043,HAPPY CLASSIC PEANUTS SWEET CHILI 100G,33,28.25,SNACKS
4800092110597,SUPERSTIX WITH SUPER DOTS MILK FLAVOR,72,60,SNACKS
4800092551376,FUDGEEBARR VANILLA,74,62,SNACKS
4800092330629,HAPPY PEANUTS BBQ,22,18,SNACKS
4800092115349,REBISCO CRACKERS 20`S,108,100,SNACKS
423977484,OIL 1/2 KILO,35,34,Others
54028367911,YAKULT 80ML,55,45,Ready To Drink Milk
4800016643095,CHIPPY BARBIEQUE 110G,24,22,SNACKS
195499513,WINGS 1/2 DOZ,36,72,Others
4806519960035,KENDIES 50G,45,36,Others
4801958302101,AJINAMOTO YELLOW,50,48,Others
798955384,LUCKY ME 1 DOZ,105,100,Instant Noodles & Canton
748485900049,FRESKA TUNA MECHADO 175G,29,22,Tuna
4800092552182,TOPPS SARAP,76,66,SNACKS
315364094,ARIEL TWIN 1/2 DZ,88,82,Others
713557639,TOYO 100ML 1/2 DOZ,45,90,Condiments
863131913,QUICKCHOW BEEF 1/2 DOZ,47.5,47.5,Instant Noodles & Canton
4808887300055,PUREFOODS TENDER JUICY COCKTAIL HOTDOG 250G,68,60,Others
4800092113109,EXTREME ULTIMATE CHOCO,59,53.5,SNACKS
226170596,KOPIKO BROWN TWIN 1 DOZ,145,145,Others
125460548,KOPIKO BROWN TWIN 1/2 DZ,72.5,70,Milk Powder
4800361393492,BEAR BRAND CHOCO,125,100,Others
381924292,PANTENE CONDITIONER 1 DOZ,85,75,Others
4805358803879,MAGNOLIA SANDWICH SPREAD 80ML,33,30,Others
4800092110573,SUPERSTIX SUPER DOTS STRAWBERRY,72,60,Others
183925922,SIOPAO CHICKEN ASADO,30,25,SNACKS
337694489,CUP BY 1,2,1,Others
4808887303506,STAR CHEESEDOG JUMBO 1KG,230,220,Others
4805358801325,MAGNOLIA SANDWICH SPREAD 220ML,83,80,Others
4805358810327,MAGNOLIA CREAMY SHICKEN SPREAD 220ML,92,90,Others
919604703,TIDE ODOR DEFENSE 74G,175,170,Others
4809010486684,CHOBIZ STRAWBERRY CREAM COATED BISCUIT,19,18,Others
4800092110238,REBISCO SPECIAL ASSORTED BISCUIT,410,350,Others
4801980000000,MINUTE MAID APPLE 180ML,11,10,BEVERAGES
331268562,BIODERM BLUE 1 DOZ,216,210,Others
4800147200587,ORCHID DEODORIZER SAMPAGUITA 100G,60,53,Others
4800014142088,SUMMIT 1000ML,20,15,Others
6922750000000,BL CREAM,35,30,Others
4987180000000,PAMPERS PANTS XL 26 PANTS,328,318,Others
4800088218207,VIRGINIA SISIG 200G,45,40,Others
4805358801684,MAGNOLIA REAL MAYONNAISE 1.8L,554,550,Others
959170442,FRENCH FRIES,150,130,Others
493882337,VITAMILK 1 CASE,576,500,Others
4003080000000,TROLLI PIZZA CANDY 124G,120,115,SNACKS
4800220587055,TANDUAY LIGHT 1L,143,120,Hard Liquor
4800092110023,HANSEL MOCHA SANDWICH 310G,54,51,SNACKS
4800092110405,REBISCO BUTTER 320G,54,51,SNACKS
568223419,SURF POWDER 1 DOZ,80,70,Others
8090000000000,OLYMPLATE PAPER PLATE,35,30,Others
4800092118784,HANSEL MILKY STRAWBERRY SANDWICH 310G,57,51,SNACKS
4800092550911,FUDGEE BARR CHOCOLATE,76,64,SNACKS
4800092330018,HAPPY PEANUTS PLAIN,22,18,SNACKS
4800092116544,CHOCO MUCHO COOKIES,72,68,SNACKS
4800092553257,FUDGEE BARR SALTED CARAMEL,74,64,SNACKS
4806506691256,HAPPY MI! PANCIT CANTON,22,20,Others
4805358324022,MAGNOLIA CHEEZEE,55,50,Others
4800344001963,SILVER SWAN SOY SAUCE 100ML,8,6,Condiments
4806011812054,SUPER Q GOLDEN BIHON 1/4,23,19,Others
4806011812061,SUPER Q GOLDEN BIHON 1/2,37,35,Others
8885013130393,MIK-MIK,12,10,SNACKS
48025515,COFFEMATE S.,2,1,Others
